Date, Instance, Algorithm, MAX_ITER_COUNT, MAX_NO_IMPROVE_COUNT, RandSeed, Duration, IterCount, MoveCount, TotalDist, Medians, Assignment
2014-05-18 Sun 20:37:37, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=125|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400416594, 50.856, 1291, 4493721, 713, 47|18|11|20|9|, 20|11|9|18|18|11|9|11|11|9|9|11|9|20|20|47|9|20|18|11|20|18|9|18|9|47|18|18|18|9|18|20|47|47|11|20|18|9|20|11|20|20|11|20|9|9|18|47|9|20|
2014-05-18 Sun 20:38:40, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=12|Tc=1|D=23), 1600, 2000, 1400416657, 1.42, 37, 124510, 801, 35|10|37|1|23|, 35|1|10|23|23|1|37|1|1|37|10|1|10|10|35|35|37|35|23|1|35|23|10|23|37|23|1|23|23|37|23|35|35|35|1|35|23|37|35|1|35|10|1|35|37|10|23|35|37|35|
2014-05-18 Sun 20:39:43, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=125|D=23), 1600, 2000, 1400416720, 52.054, 1327, 4573382, 714, 9|11|47|43|18|, 43|11|9|18|18|11|9|11|11|9|9|11|9|43|43|47|9|43|18|11|43|18|9|18|9|47|18|18|18|9|18|43|47|47|11|43|18|9|43|11|43|43|11|43|9|9|18|47|9|43|
2014-05-18 Sun 20:40:46, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=125|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400416783, 11.909, 300, 1044564, 737, 9|34|20|47|18|, 20|34|9|18|18|34|9|34|34|9|9|34|9|20|20|47|9|20|18|34|20|18|9|18|9|47|18|18|18|9|18|20|47|47|34|20|18|9|20|34|20|20|34|20|9|9|18|47|9|20|
2014-05-18 Sun 20:41:49, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=12|Tc=1|D=23), 1600, 2000, 1400416846, 0.484, 14, 45544, 832, 29|11|23|45|14|, 14|11|45|23|23|11|29|11|11|29|45|11|45|45|14|14|29|14|23|11|14|23|45|23|29|23|23|23|14|29|23|14|14|14|11|14|23|29|14|11|45|45|11|14|29|45|23|23|29|14|
2014-05-18 Sun 20:42:51, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=125|D=23), 1600, 2000, 1400416909, 9.1, 233, 803257, 747, 3|16|11|20|21|, 20|11|16|3|21|11|16|11|11|16|16|11|16|20|20|21|16|20|21|11|20|21|16|3|16|21|3|3|21|16|21|20|21|21|11|20|3|16|20|11|20|20|11|20|16|16|21|21|16|20|
2014-05-18 Sun 20:43:54, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=125|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400416971, 22.551, 575, 1995130, 713, 18|9|11|20|47|, 20|11|9|18|18|11|9|11|11|9|20|11|9|20|20|47|9|20|18|11|20|18|9|18|11|47|18|18|18|9|18|20|47|47|11|20|18|9|20|11|20|9|11|20|9|9|18|47|9|20|
2014-05-18 Sun 20:44:57, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=125|To=12|Tc=1|D=23), 1600, 2000, 1400417034, 0.296, 8, 24138, 769, 43|18|34|47|12|, 43|34|12|18|18|34|12|34|34|12|12|34|12|43|43|47|12|43|18|34|43|18|12|18|34|47|18|18|18|12|18|43|47|47|34|43|18|12|43|34|43|43|34|43|12|12|18|47|12|43|
2014-05-18 Sun 20:46:00, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=125|D=23), 1600, 2000, 1400417097, 16.029, 411, 1412274, 722, 11|20|47|44|18|, 20|11|44|18|18|11|44|11|11|44|20|11|44|20|20|47|44|20|18|11|20|18|44|18|11|47|18|18|18|44|18|20|47|47|11|20|18|44|20|11|20|44|11|20|44|44|18|47|44|20|
2014-05-18 Sun 20:47:56, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=62|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400417222, 18.535, 546, 1844742, 713, 11|20|47|9|18|, 20|11|9|18|18|11|9|11|11|9|9|11|9|20|20|47|9|20|18|11|20|18|9|18|9|47|18|18|18|9|18|20|47|47|11|20|18|9|20|11|20|20|11|20|9|9|18|47|9|20|
2014-05-18 Sun 20:48:50, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=62|To=12|Tc=1|D=23), 1600, 2000, 1400417276, 3.941, 118, 389288, 770, 43|18|12|47|8|, 43|8|12|18|18|8|12|8|8|12|12|8|12|43|43|47|12|43|18|8|43|18|12|18|12|47|18|18|18|12|18|43|47|47|8|43|18|12|43|8|43|43|8|43|12|12|18|47|12|43|
2014-05-18 Sun 20:49:45, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=62|D=23), 1600, 2000, 1400417330, 13.012, 385, 1290363, 715, 18|11|47|43|16|, 43|11|16|18|18|11|16|11|11|16|16|11|16|43|43|47|16|43|18|11|43|18|16|18|16|47|18|18|18|16|18|43|47|47|11|43|18|16|43|11|43|43|11|43|16|16|18|47|16|43|
2014-05-18 Sun 20:50:39, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=62|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400417385, 8.04, 234, 791005, 714, 11|18|43|9|47|, 43|11|9|18|18|11|9|11|11|9|9|11|9|43|43|47|9|43|18|11|43|18|9|18|9|47|18|18|18|9|18|43|47|47|11|43|18|9|43|11|43|43|11|43|9|9|18|47|9|43|
2014-05-18 Sun 20:51:36, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=62|To=12|Tc=1|D=23), 1600, 2000, 1400417439, 0.722, 22, 69213, 824, 45|27|39|20|29|, 20|39|45|27|27|39|29|39|39|29|45|39|45|20|20|20|29|20|27|39|20|27|45|27|29|27|27|27|20|29|27|20|20|27|39|20|39|29|20|39|20|45|39|20|29|45|27|27|29|20|
2014-05-18 Sun 20:52:30, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=62|D=23), 1600, 2000, 1400417496, 0.351, 11, 33757, 745, 1|47|20|23|9|, 20|1|9|23|23|1|9|1|1|9|20|1|9|20|20|47|9|20|23|1|20|47|9|23|1|47|23|23|23|9|23|20|47|47|1|20|23|9|20|1|20|9|1|20|9|9|23|47|9|20|
2014-05-18 Sun 20:53:24, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=62|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400417550, 17.844, 525, 1791948, 742, 21|41|11|20|37|, 20|11|41|21|21|11|37|11|11|37|41|11|41|20|20|20|37|20|21|11|20|21|41|21|37|21|21|21|20|37|21|20|20|21|11|20|11|37|20|11|20|41|11|20|37|41|21|21|37|20|
2014-05-18 Sun 20:54:19, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=62|To=12|Tc=1|D=23), 1600, 2000, 1400417604, 9.521, 279, 933767, 817, 4|44|2|1|14|, 14|1|2|4|4|1|44|1|1|44|2|1|2|2|14|14|44|14|4|1|14|4|44|4|44|4|4|4|14|44|4|2|14|4|1|14|1|44|14|1|2|2|1|14|44|2|4|4|44|14|
2014-05-18 Sun 20:55:13, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=62|D=23), 1600, 2000, 1400417659, 18.518, 548, 1845115, 714, 18|47|11|43|9|, 43|11|9|18|18|11|9|11|11|9|9|11|9|43|43|47|9|43|18|11|43|18|9|18|9|47|18|18|18|9|18|43|47|47|11|43|18|9|43|11|43|43|11|43|9|9|18|47|9|43|
2014-05-18 Sun 20:56:09, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=62|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400417713, 0.934, 28, 92990, 760, 47|17|16|11|23|, 17|11|16|23|23|11|16|11|11|16|17|11|16|17|17|47|16|17|23|11|17|47|16|23|11|47|23|23|17|16|23|17|47|47|11|17|23|16|17|11|17|16|11|17|16|16|23|47|16|17|
2014-05-18 Sun 20:57:06, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=62|To=12|Tc=1|D=23), 1600, 2000, 1400417769, 0.113, 4, 10272, 785, 43|36|47|39|16|, 43|39|16|36|47|39|16|39|39|16|16|39|16|43|43|47|16|43|36|39|43|47|16|36|16|47|36|36|36|16|36|43|47|47|39|43|36|16|43|39|43|43|39|43|16|16|36|47|16|43|
2014-05-18 Sun 20:58:01, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=62|D=23), 1600, 2000, 1400417826, 6.234, 166, 550741, 747, 17|9|4|11|41|, 17|11|41|4|4|11|9|11|11|9|41|11|9|17|17|17|9|17|4|11|17|4|41|4|9|4|4|4|17|9|4|17|17|4|11|17|11|9|17|11|17|41|11|17|9|41|4|4|9|17|
2014-05-18 Sun 21:03:08, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=31|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400418145, 10.033, 355, 1210792, 714, 11|18|20|47|16|, 20|11|16|18|18|11|16|11|11|16|16|11|16|20|20|47|16|20|18|11|20|18|16|18|16|47|18|18|18|16|18|20|47|47|11|20|18|16|20|11|20|20|11|20|16|16|18|47|16|20|
2014-05-18 Sun 21:03:52, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=23), 1600, 2000, 1400418188, 31.174, 1170, 3890489, 752, 11|9|47|36|43|, 43|11|9|36|47|11|9|11|11|9|9|11|9|43|43|47|9|43|36|11|43|47|9|36|9|47|36|36|36|9|36|43|47|47|11|43|36|9|43|11|43|43|11|43|9|9|47|47|9|43|
2014-05-18 Sun 21:04:37, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 2000, 1400418232, 5.702, 199, 678432, 766, 18|47|17|34|9|, 17|34|9|18|18|34|9|34|34|9|9|34|9|17|17|47|9|17|18|34|17|18|9|18|9|47|18|18|18|9|18|17|47|47|34|17|18|9|17|34|17|17|34|17|9|9|18|47|9|17|
2014-05-18 Sun 21:05:21, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=31|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400418277, 8.5, 310, 1052139, 714, 9|43|47|18|11|, 43|11|9|18|18|11|9|11|11|9|9|11|9|43|43|47|9|43|18|11|43|18|9|18|9|47|18|18|18|9|18|43|47|47|11|43|18|9|43|11|43|43|11|43|9|9|18|47|9|43|
2014-05-18 Sun 21:06:06, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=23), 1600, 2000, 1400418321, 4.216, 152, 511547, 771, 11|44|4|36|0|, 0|11|44|36|4|11|44|11|11|44|44|11|44|0|0|4|44|0|4|11|0|4|44|36|11|4|36|36|4|44|4|0|4|4|11|0|36|44|0|11|0|44|11|0|44|44|4|4|36|0|
2014-05-18 Sun 21:06:48, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 2000, 1400418366, 6.133, 220, 736474, 742, 2|11|17|4|37|, 17|11|2|4|4|11|37|11|11|37|2|11|2|2|17|17|37|17|4|11|17|4|2|4|37|4|4|4|17|37|4|17|17|4|11|17|11|37|17|11|2|2|11|17|37|2|4|4|37|17|
2014-05-18 Sun 21:07:34, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=31|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400418408, 0.601, 23, 74396, 736, 43|23|47|9|11|, 43|11|9|23|23|11|9|11|11|9|9|11|9|43|43|47|9|43|23|11|43|47|9|23|9|47|23|23|23|9|23|43|47|47|11|43|23|9|43|11|43|43|11|43|9|9|23|47|9|43|
2014-05-18 Sun 21:08:19, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=23), 1600, 2000, 1400418454, 1.791, 57, 189927, 810, 35|12|34|25|18|, 35|34|12|18|18|34|12|34|34|12|12|34|12|35|35|35|12|35|18|34|35|18|12|18|34|25|18|18|18|12|18|35|35|25|34|35|18|12|35|34|35|12|34|35|12|12|18|25|18|35|
2014-05-18 Sun 21:09:03, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 2000, 1400418499, 23.44, 855, 2910024, 714, 18|20|11|47|16|, 20|11|16|18|18|11|16|11|11|16|20|11|16|20|20|47|16|20|18|11|20|18|16|18|11|47|18|18|18|16|18|20|47|47|11|20|18|16|20|11|20|16|11|20|16|16|18|47|16|20|
2014-05-18 Sun 21:09:48, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=31|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400418543, 12.929, 463, 1599311, 714, 11|18|47|20|16|, 20|11|16|18|18|11|16|11|11|16|16|11|16|20|20|47|16|20|18|11|20|18|16|18|16|47|18|18|18|16|18|20|47|47|11|20|18|16|20|11|20|20|11|20|16|16|18|47|16|20|
2014-05-18 Sun 21:10:30, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=31|To=12|Tc=1|D=23), 1600, 2000, 1400418588, 0.451, 16, 51409, 785, 17|18|39|22|9|, 17|39|22|18|18|39|9|39|39|9|22|39|9|17|17|17|9|17|18|39|17|18|22|18|9|18|18|18|18|9|18|17|17|17|39|17|39|9|17|39|17|22|39|17|9|22|18|18|9|17|
2014-05-18 Sun 21:11:14, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 2000, 1400418630, 12.041, 434, 1473645, 745, 9|2|18|17|11|, 17|11|2|18|18|11|9|11|11|9|2|11|2|2|17|17|9|17|18|11|17|18|2|18|9|18|18|18|17|9|18|17|17|17|11|17|18|9|17|11|2|2|11|17|9|2|18|18|9|17|
2014-05-18 Sun 21:12:44, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=41|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400418715, 6.331, 206, 698625, 714, 47|16|18|20|11|, 20|11|16|18|18|11|16|11|11|16|16|11|16|20|20|47|16|20|18|11|20|18|16|18|16|47|18|18|18|16|18|20|47|47|11|20|18|16|20|11|20|20|11|20|16|16|18|47|16|20|
2014-05-18 Sun 21:13:35, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=41|To=12|Tc=1|D=23), 1600, 2000, 1400418764, 10.745, 345, 1143219, 850, 10|35|30|48|34|, 35|34|10|30|30|48|48|34|34|48|10|34|10|35|35|35|48|35|30|34|35|30|10|30|48|30|48|30|35|48|30|35|35|30|34|35|30|48|35|34|10|10|34|35|10|10|30|35|48|35|
2014-05-18 Sun 21:14:25, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=41|D=23), 1600, 2000, 1400418815, 19.183, 594, 1983836, 714, 47|18|16|20|11|, 20|11|16|18|18|11|16|11|11|16|16|11|16|20|20|47|16|20|18|11|20|18|16|18|16|47|18|18|18|16|18|20|47|47|11|20|18|16|20|11|20|20|11|20|16|16|18|47|16|20|
2014-05-18 Sun 21:15:16, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=41|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400418865, 7.174, 231, 775548, 713, 11|47|9|18|20|, 20|11|9|18|18|11|9|11|11|9|20|11|9|20|20|47|9|20|18|11|20|18|9|18|11|47|18|18|18|9|18|20|47|47|11|20|18|9|20|11|20|9|11|20|9|9|18|47|9|20|
2014-05-18 Sun 21:16:08, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=41|To=12|Tc=1|D=23), 1600, 2000, 1400418916, 0.978, 32, 104482, 803, 1|44|2|4|35|, 35|1|2|4|4|1|44|1|1|44|2|1|2|2|35|35|44|35|4|1|35|4|44|4|44|4|4|4|4|44|4|35|35|35|1|35|1|44|35|1|2|2|1|35|44|2|4|4|44|35|
2014-05-18 Sun 21:17:04, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=41|D=23), 1600, 2000, 1400418968, 4.507, 145, 492630, 730, 0|9|18|11|47|, 0|11|9|18|18|11|9|11|11|9|9|11|9|0|0|47|9|0|18|11|0|18|9|18|9|47|18|18|18|9|18|0|47|47|11|0|18|9|0|11|0|0|11|0|9|9|18|47|9|0|
2014-05-18 Sun 21:17:56, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=41|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400419024, 1.425, 38, 127752, 761, 47|34|27|20|16|, 20|34|16|27|27|34|16|34|34|16|16|34|16|20|20|47|16|20|27|34|20|27|16|27|16|47|27|27|27|16|27|20|47|47|34|20|27|16|20|34|20|20|34|20|16|16|27|47|16|20|
2014-05-18 Sun 21:18:44, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=41|To=12|Tc=1|D=23), 1600, 2000, 1400419076, 0.296, 10, 30076, 824, 11|45|38|29|30|, 38|11|45|30|30|11|29|11|11|29|45|11|45|45|38|38|29|38|30|11|38|30|45|30|29|30|30|30|38|29|30|38|38|30|11|38|11|29|38|11|38|45|11|38|29|45|30|30|29|38|
2014-05-18 Sun 21:19:33, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=41|D=23), 1600, 2000, 1400419124, 38.617, 1278, 4256357, 736, 11|20|16|47|23|, 20|11|16|23|23|11|16|11|11|16|16|11|16|20|20|47|16|20|23|11|20|47|16|23|16|47|23|23|23|16|23|20|47|47|11|20|23|16|20|11|20|20|11|20|16|16|23|47|16|20|
2014-05-18 Sun 21:20:22, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=41|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400419173, 7.082, 230, 774625, 714, 47|18|11|20|16|, 20|11|16|18|18|11|16|11|11|16|16|11|16|20|20|47|16|20|18|11|20|18|16|18|16|47|18|18|18|16|18|20|47|47|11|20|18|16|20|11|20|20|11|20|16|16|18|47|16|20|
2014-05-18 Sun 21:21:10, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=41|To=12|Tc=1|D=23), 1600, 2000, 1400419222, 0.195, 7, 19588, 813, 30|2|35|44|11|, 35|11|2|30|30|11|44|11|11|44|2|11|2|2|35|35|44|35|30|11|35|30|44|30|11|30|30|30|35|44|30|35|35|35|11|35|30|44|35|11|2|2|11|35|44|2|30|30|44|35|
2014-05-18 Sun 21:22:00, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=41|D=23), 1600, 2000, 1400419270, 33.742, 1080, 3641437, 714, 16|47|11|20|18|, 20|11|16|18|18|11|16|11|11|16|16|11|16|20|20|47|16|20|18|11|20|18|16|18|16|47|18|18|18|16|18|20|47|47|11|20|18|16|20|11|20|20|11|20|16|16|18|47|16|20|
2014-05-18 Sun 21:29:22, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=50|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400419710, 35.247, 1102, 3709807, 724, 47|43|11|18|44|, 43|11|44|18|18|11|44|11|11|44|43|11|44|43|43|47|44|43|18|11|43|18|44|18|11|47|18|18|18|44|18|43|47|47|11|43|18|44|43|11|43|44|11|43|44|44|18|47|44|43|
2014-05-18 Sun 21:30:11, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=50|To=12|Tc=1|D=23), 1600, 2000, 1400419762, 1.11, 35, 114950, 803, 1|14|27|2|9|, 14|1|2|27|27|1|9|1|1|9|2|1|2|2|14|14|9|14|27|1|14|27|2|27|9|27|27|27|14|9|27|2|14|14|1|14|27|9|14|1|2|2|1|14|9|2|27|27|9|14|
2014-05-18 Sun 21:31:02, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=50|D=23), 1600, 2000, 1400419811, 4.205, 132, 436272, 713, 11|18|9|47|20|, 20|11|9|18|18|11|9|11|11|9|20|11|9|20|20|47|9|20|18|11|20|18|9|18|11|47|18|18|18|9|18|20|47|47|11|20|18|9|20|11|20|9|11|20|9|9|18|47|9|20|
2014-05-18 Sun 21:31:53, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=50|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400419862, 44.259, 1403, 4726186, 805, 2|27|35|39|37|, 35|39|2|27|27|39|37|39|39|37|2|39|2|2|35|35|37|35|27|39|35|27|2|27|37|27|39|27|27|37|27|35|35|35|39|35|27|37|35|39|2|2|39|35|37|2|27|35|37|35|
2014-05-18 Sun 21:32:44, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=50|To=12|Tc=1|D=23), 1600, 2000, 1400419913, 0.26, 9, 27409, 851, 44|49|27|39|14|, 49|39|44|27|27|39|44|39|39|44|44|39|44|49|14|14|44|14|27|39|49|27|44|27|39|27|27|27|14|44|27|49|14|14|39|49|27|44|14|39|49|44|39|49|44|44|27|14|14|49|
2014-05-18 Sun 21:33:35, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=50|D=23), 1600, 2000, 1400419964, 42.498, 1339, 4475556, 713, 11|20|18|47|9|, 20|11|9|18|18|11|9|11|11|9|9|11|9|20|20|47|9|20|18|11|20|18|9|18|9|47|18|18|18|9|18|20|47|47|11|20|18|9|20|11|20|20|11|20|9|9|18|47|9|20|
2014-05-18 Sun 21:34:26, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=50|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400420015, 6.855, 215, 719474, 713, 11|47|18|20|9|, 20|11|9|18|18|11|9|11|11|9|20|11|9|20|20|47|9|20|18|11|20|18|9|18|11|47|18|18|18|9|18|20|47|47|11|20|18|9|20|11|20|9|11|20|9|9|18|47|9|20|
2014-05-18 Sun 21:35:15, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=50|To=12|Tc=1|D=23), 1600, 2000, 1400420066, 0.85, 29, 92246, 756, 44|47|1|43|23|, 43|1|44|23|23|1|44|1|1|44|43|1|44|43|43|47|44|43|23|1|43|47|44|23|1|47|23|23|23|44|23|43|47|47|1|43|23|44|43|1|43|44|1|43|44|44|23|47|44|43|
2014-05-18 Sun 21:36:07, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=50|D=23), 1600, 2000, 1400420115, 2.363, 72, 233174, 789, 47|23|11|38|16|, 38|11|16|23|23|11|16|11|11|16|38|11|16|38|38|47|16|38|23|11|38|47|16|23|11|47|23|23|38|16|23|38|47|47|11|38|23|16|38|11|38|16|11|38|16|16|23|47|16|38|
2014-05-18 Sun 21:36:58, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=50|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400420167, 46.232, 1455, 4916925, 713, 11|47|18|20|9|, 20|11|9|18|18|11|9|11|11|9|20|11|9|20|20|47|9|20|18|11|20|18|9|18|11|47|18|18|18|9|18|20|47|47|11|20|18|9|20|11|20|9|11|20|9|9|18|47|9|20|
2014-05-18 Sun 21:37:51, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=50|To=12|Tc=1|D=23), 1600, 2000, 1400420218, 0.458, 15, 47622, 834, 39|29|18|45|38|, 38|39|45|18|18|39|29|39|39|29|45|39|45|45|38|38|29|38|18|39|38|18|45|18|29|18|18|18|38|29|18|38|38|18|39|38|39|29|38|39|38|45|39|38|29|45|18|18|29|38|
2014-05-18 Sun 21:38:42, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=50|D=23), 1600, 2000, 1400420271, 7.698, 241, 807069, 764, 47|3|20|34|16|, 20|34|16|3|47|3|16|34|34|16|16|34|16|20|20|47|16|20|3|34|20|47|16|3|16|47|3|3|3|16|3|20|47|47|34|20|3|16|20|3|20|20|34|20|16|16|3|47|16|20|
2014-05-18 Sun 22:13:53, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=50|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400422377, 14.436, 404, 1350941, 745, 4|2|29|11|20|, 20|11|2|4|4|11|29|11|11|29|2|11|2|20|20|20|29|20|4|11|20|4|2|4|29|4|4|4|20|29|4|20|20|4|11|20|11|29|20|11|20|2|11|20|29|2|4|4|29|20|
2014-05-18 Sun 22:14:46, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=50|To=12|Tc=1|D=23), 1600, 2000, 1400422433, 0.156, 6, 17486, 827, 24|8|10|35|18|, 35|8|10|18|18|24|24|8|8|10|10|8|10|35|35|35|10|35|18|8|35|18|10|18|24|18|18|18|18|24|18|35|35|35|8|35|8|24|35|8|35|10|8|35|10|10|18|18|10|35|
2014-05-18 Sun 22:15:45, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=50|D=23), 1600, 2000, 1400422486, 0.178, 6, 16788, 836, 16|23|33|38|34|, 38|34|16|23|23|34|16|34|34|16|38|34|16|38|38|33|16|38|23|34|38|23|16|23|34|33|23|23|38|16|23|38|33|33|34|38|23|16|38|34|38|16|34|38|16|16|23|33|16|38|
2014-05-18 Sun 22:16:38, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=50|To=12|Tc=1|D=23|P=100), 1600, 2000, 1400422545, 12.682, 386, 1299234, 748, 9|43|36|21|11|, 43|11|9|36|21|11|9|11|11|9|9|11|9|43|43|21|9|43|21|11|43|21|9|36|9|21|36|36|21|9|21|43|21|21|11|43|36|9|43|11|43|43|11|43|9|9|21|21|9|43|
2014-05-18 Sun 22:17:29, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateTabu(Ta=50|To=12|Tc=1|D=23), 1600, 2000, 1400422598, 0.313, 10, 31986, 863, 12|37|34|3|35|, 35|34|12|3|3|3|37|34|34|37|12|34|12|12|35|35|37|35|3|34|35|3|12|3|37|35|3|3|3|37|3|35|35|35|34|35|3|37|35|34|12|12|34|35|37|12|3|3|37|35|
2014-05-18 Sun 22:18:25, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=50|D=23), 1600, 2000, 1400422649, 4.811, 136, 455108, 838, 37|41|49|27|19|, 49|19|41|27|27|37|37|19|19|37|41|19|41|49|49|49|37|49|27|19|49|27|41|27|37|27|27|27|27|37|27|49|49|49|19|49|19|37|49|19|49|41|19|49|37|41|27|27|37|49|
